date,aqi_co,aqi_no2,aqi_ozone,aqi_pm25,aqi_so2
2016-01-01,9.0,42.0,40.0,101.0,6.0
2016-01-02,24.0,42.0,37.0,83.0,4.0
2016-01-03,34.0,41.0,40.0,100.0,3.0
2016-01-04,13.0,48.0,38.0,68.0,1.0
2016-01-05,13.0,40.0,40.0,58.0,3.0
2016-01-06,13.0,42.0,43.0,66.0,1.0
2016-01-07,10.0,45.0,41.0,62.0,3.0
2016-01-08,13.0,40.0,40.0,64.0,4.0
2016-01-09,24.0,35.0,33.0,78.0,1.0
2016-01-10,10.0,29.0,37.0,78.0,0.0
2016-01-11,20.0,53.0,37.0,76.0,1.0
2016-01-12,22.0,52.0,35.0,65.0,1.0
2016-01-13,28.0,58.0,36.0,75.0,4.0
2016-01-14,22.0,41.0,39.0,78.0,1.0
2016-01-15,18.0,35.0,41.0,74.0,1.0
2016-01-16,14.0,32.0,37.0,83.0,3.0
2016-01-17,22.0,37.0,35.0,100.0,3.0
2016-01-18,11.0,31.0,33.0,75.0,1.0
2016-01-19,14.0,38.0,27.0,69.0,0.0
2016-01-20,9.0,38.0,29.0,76.0,1.0
2016-01-21,15.0,45.0,33.0,59.0,3.0
2016-01-22,22.0,50.0,25.0,71.0,1.0
2016-01-23,16.0,38.0,39.0,70.0,1.0
2016-01-24,20.0,33.0,41.0,67.0,3.0
2016-01-25,20.0,53.0,39.0,65.0,1.0
2016-01-26,27.0,68.0,42.0,69.0,7.0
2016-01-27,22.0,62.0,33.0,62.0,4.0
2016-01-28,26.0,61.0,39.0,75.0,7.0
2016-01-29,28.0,52.0,37.0,76.0,6.0
2016-01-30,17.0,32.0,36.0,70.0,0.0
2016-01-31,6.0,18.0,40.0,39.0,1.0
2016-02-01,10.0,47.0,38.0,31.0,0.0
2016-02-02,15.0,52.0,37.0,54.0,3.0
2016-02-03,15.0,56.0,38.0,57.0,4.0
2016-02-04,18.0,53.0,40.0,63.0,1.0
2016-02-05,26.0,66.0,42.0,66.0,1.0
2016-02-06,28.0,53.0,43.0,60.0,1.0
2016-02-07,30.0,55.0,48.0,69.0,4.0
2016-02-08,44.0,87.0,44.0,80.0,4.0
2016-02-09,24.0,62.0,40.0,56.0,3.0
2016-02-10,23.0,68.0,38.0,72.0,11.0
2016-02-11,33.0,77.0,41.0,86.0,14.0
2016-02-12,40.0,73.0,80.0,91.0,14.0
2016-02-13,19.0,64.0,77.0,113.0,3.0
2016-02-14,18.0,67.0,58.0,96.0,7.0
2016-02-15,36.0,80.0,49.0,81.0,13.0
2016-02-16,17.0,63.0,58.0,64.0,7.0
2016-02-17,14.0,49.0,40.0,60.0,3.0
2016-02-18,8.0,39.0,44.0,49.0,1.0
2016-02-19,18.0,42.0,43.0,61.0,3.0
2016-02-20,19.0,36.0,45.0,65.0,4.0
2016-02-21,23.0,42.0,61.0,77.0,4.0
2016-02-22,18.0,60.0,50.0,73.0,7.0
2016-02-23,24.0,67.0,44.0,70.0,6.0
2016-02-24,15.0,55.0,49.0,53.0,4.0
2016-02-25,17.0,64.0,67.0,65.0,3.0
2016-02-26,24.0,61.0,58.0,74.0,10.0
2016-02-27,14.0,48.0,90.0,86.0,4.0
2016-02-28,16.0,35.0,115.0,101.0,4.0
2016-02-29,10.0,51.0,84.0,109.0,4.0
2016-03-01,13.0,58.0,90.0,134.0,3.0
2016-03-02,13.0,55.0,74.0,124.0,7.0
2016-03-03,13.0,42.0,49.0,87.0,6.0
2016-03-04,11.0,39.0,47.0,86.0,3.0
2016-03-05,9.0,28.0,36.0,67.0,3.0
2016-03-06,7.0,24.0,45.0,54.0,1.0
2016-03-07,7.0,36.0,44.0,44.0,1.0
2016-03-08,13.0,40.0,44.0,53.0,4.0
2016-03-09,11.0,48.0,43.0,58.0,4.0
2016-03-10,17.0,45.0,38.0,66.0,3.0
2016-03-11,10.0,29.0,43.0,54.0,3.0
2016-03-12,10.0,29.0,42.0,56.0,1.0
2016-03-13,10.0,26.0,43.0,59.0,1.0
2016-03-14,7.0,36.0,43.0,52.0,3.0
2016-03-15,15.0,42.0,46.0,59.0,3.0
2016-03-16,20.0,66.0,77.0,62.0,7.0
2016-03-17,16.0,45.0,100.0,71.0,6.0
2016-03-18,8.0,33.0,77.0,88.0,3.0
2016-03-19,8.0,27.0,101.0,98.0,1.0
2016-03-20,11.0,25.0,97.0,113.0,3.0
2016-03-21,8.0,29.0,44.0,83.0,3.0
2016-03-22,11.0,38.0,46.0,61.0,3.0
2016-03-23,17.0,48.0,44.0,57.0,1.0
2016-03-24,18.0,54.0,47.0,66.0,4.0
2016-03-25,15.0,42.0,58.0,58.0,4.0
2016-03-26,9.0,30.0,87.0,78.0,3.0
2016-03-27,8.0,22.0,108.0,82.0,1.0
2016-03-28,7.0,33.0,45.0,64.0,1.0
2016-03-29,11.0,42.0,43.0,54.0,1.0
2016-03-30,9.0,36.0,45.0,58.0,1.0
2016-03-31,14.0,42.0,46.0,56.0,6.0
2016-04-01,10.0,37.0,48.0,68.0,3.0
2016-04-02,10.0,37.0,101.0,74.0,4.0
2016-04-03,9.0,35.0,87.0,67.0,6.0
2016-04-04,10.0,46.0,64.0,62.0,6.0
2016-04-05,10.0,47.0,105.0,66.0,13.0
2016-04-06,14.0,55.0,74.0,68.0,7.0
2016-04-07,10.0,45.0,47.0,71.0,0.0
2016-04-08,8.0,31.0,38.0,71.0,1.0
2016-04-09,9.0,25.0,33.0,59.0,1.0
2016-04-10,9.0,26.0,41.0,56.0,4.0
2016-04-11,10.0,33.0,45.0,59.0,3.0
2016-04-12,11.0,29.0,51.0,59.0,4.0
2016-04-13,7.0,31.0,48.0,63.0,0.0
2016-04-14,9.0,34.0,71.0,67.0,19.0
2016-04-15,9.0,41.0,50.0,61.0,1.0
2016-04-16,18.0,44.0,61.0,62.0,7.0
2016-04-17,17.0,40.0,97.0,60.0,3.0
2016-04-18,18.0,55.0,108.0,64.0,3.0
2016-04-19,18.0,60.0,115.0,68.0,4.0
2016-04-20,15.0,64.0,108.0,68.0,9.0
2016-04-21,11.0,47.0,112.0,54.0,4.0
2016-04-22,7.0,31.0,50.0,53.0,3.0
2016-04-23,7.0,30.0,67.0,52.0,3.0
2016-04-24,7.0,25.0,77.0,59.0,3.0
2016-04-25,6.0,43.0,50.0,68.0,1.0
2016-04-26,8.0,38.0,64.0,59.0,1.0
2016-04-27,9.0,33.0,64.0,69.0,1.0
2016-04-28,6.0,30.0,50.0,59.0,0.0
2016-04-29,7.0,28.0,58.0,63.0,1.0
2016-04-30,6.0,19.0,51.0,60.0,1.0
2016-05-01,7.0,21.0,80.0,68.0,0.0
2016-05-02,8.0,39.0,67.0,70.0,1.0
2016-05-03,8.0,40.0,84.0,71.0,4.0
2016-05-04,7.0,48.0,77.0,71.0,0.0
2016-05-05,6.0,32.0,41.0,53.0,1.0
2016-05-06,8.0,29.0,44.0,47.0,0.0
2016-05-07,10.0,25.0,46.0,51.0,1.0
2016-05-08,7.0,24.0,44.0,45.0,0.0
2016-05-09,8.0,37.0,50.0,56.0,1.0
2016-05-10,7.0,33.0,77.0,63.0,1.0
2016-05-11,7.0,40.0,101.0,69.0,1.0
2016-05-12,7.0,34.0,105.0,72.0,4.0
2016-05-13,6.0,36.0,115.0,88.0,7.0
2016-05-14,6.0,15.0,77.0,79.0,1.0
2016-05-15,5.0,15.0,45.0,58.0,1.0
2016-05-16,5.0,27.0,49.0,64.0,3.0
2016-05-17,5.0,37.0,64.0,62.0,1.0
2016-05-18,6.0,44.0,58.0,67.0,1.0
2016-05-19,5.0,23.0,74.0,76.0,1.0
2016-05-20,5.0,22.0,54.0,59.0,0.0
2016-05-21,6.0,24.0,48.0,52.0,1.0
2016-05-22,6.0,21.0,48.0,53.0,3.0
2016-05-23,7.0,28.0,49.0,52.0,3.0
2016-05-24,6.0,28.0,44.0,55.0,3.0
2016-05-25,6.0,26.0,42.0,51.0,0.0
2016-05-26,7.0,33.0,46.0,58.0,1.0
2016-05-27,6.0,29.0,87.0,62.0,3.0
2016-05-28,5.0,23.0,108.0,77.0,1.0
2016-05-29,5.0,13.0,90.0,61.0,1.0
2016-05-30,6.0,15.0,101.0,61.0,1.0
2016-05-31,6.0,26.0,100.0,81.0,0.0
2016-06-01,6.0,34.0,100.0,84.0,3.0
2016-06-02,7.0,43.0,190.0,89.0,3.0
2016-06-03,7.0,46.0,166.0,103.0,11.0
2016-06-04,8.0,36.0,209.0,93.0,6.0
2016-06-05,6.0,24.0,140.0,68.0,3.0
2016-06-06,6.0,25.0,108.0,71.0,3.0
2016-06-07,5.0,33.0,84.0,72.0,3.0
2016-06-08,5.0,30.0,164.0,78.0,4.0
2016-06-09,6.0,30.0,133.0,82.0,4.0
2016-06-10,6.0,20.0,105.0,74.0,3.0
2016-06-11,9.0,16.0,50.0,59.0,0.0
2016-06-12,5.0,14.0,49.0,53.0,1.0
2016-06-13,5.0,31.0,61.0,54.0,0.0
2016-06-14,6.0,26.0,97.0,93.0,0.0
2016-06-15,5.0,26.0,71.0,66.0,1.0
2016-06-16,8.0,35.0,97.0,77.0,1.0
2016-06-17,10.0,53.0,169.0,99.0,10.0
2016-06-18,9.0,42.0,119.0,77.0,9.0
2016-06-19,9.0,44.0,143.0,64.0,4.0
2016-06-20,14.0,80.0,126.0,80.0,11.0
2016-06-21,6.0,30.0,126.0,82.0,4.0
2016-06-22,7.0,29.0,119.0,74.0,16.0
2016-06-23,6.0,30.0,151.0,86.0,7.0
2016-06-24,6.0,24.0,122.0,85.0,4.0
2016-06-25,6.0,21.0,187.0,91.0,6.0
2016-06-26,7.0,25.0,195.0,83.0,9.0
2016-06-27,8.0,37.0,177.0,93.0,13.0
2016-06-28,7.0,36.0,133.0,96.0,13.0
2016-06-29,7.0,36.0,210.0,82.0,6.0
2016-06-30,6.0,36.0,166.0,90.0,3.0
2016-07-01,5.0,21.0,105.0,90.0,1.0
2016-07-02,5.0,16.0,122.0,73.0,1.0
2016-07-03,5.0,13.0,84.0,73.0,3.0
2016-07-04,5.0,16.0,90.0,82.0,4.0
2016-07-05,5.0,26.0,129.0,122.0,1.0
2016-07-06,3.0,27.0,136.0,73.0,4.0
2016-07-07,3.0,25.0,126.0,77.0,3.0
2016-07-08,5.0,26.0,126.0,79.0,4.0
2016-07-09,5.0,27.0,133.0,73.0,4.0
2016-07-10,5.0,24.0,87.0,73.0,3.0
2016-07-11,3.0,27.0,108.0,76.0,1.0
2016-07-12,3.0,28.0,133.0,84.0,1.0
2016-07-13,5.0,30.0,156.0,70.0,3.0
2016-07-14,5.0,40.0,156.0,70.0,3.0
2016-07-15,5.0,29.0,126.0,78.0,6.0
2016-07-16,5.0,22.0,143.0,74.0,4.0
2016-07-17,3.0,21.0,133.0,69.0,4.0
2016-07-18,5.0,34.0,115.0,71.0,3.0
2016-07-19,6.0,40.0,115.0,64.0,4.0
2016-07-20,8.0,49.0,105.0,71.0,10.0
2016-07-21,8.0,52.0,105.0,77.0,24.0
2016-07-22,9.0,58.0,169.0,72.0,13.0
2016-07-23,9.0,44.0,182.0,226.0,3.0
2016-07-24,15.0,33.0,93.0,158.0,3.0
2016-07-25,17.0,30.0,90.0,134.0,11.0
2016-07-26,8.0,31.0,133.0,70.0,9.0
2016-07-27,10.0,36.0,112.0,69.0,7.0
2016-07-28,6.0,31.0,172.0,74.0,1.0
2016-07-29,7.0,40.0,206.0,79.0,7.0
2016-07-30,5.0,24.0,122.0,92.0,4.0
2016-07-31,5.0,17.0,101.0,69.0,3.0
2016-08-01,6.0,30.0,105.0,69.0,4.0
2016-08-02,5.0,30.0,119.0,66.0,4.0
2016-08-03,5.0,27.0,122.0,69.0,3.0
2016-08-04,6.0,28.0,147.0,77.0,3.0
2016-08-05,5.0,38.0,136.0,84.0,6.0
2016-08-06,5.0,21.0,140.0,74.0,3.0
2016-08-07,5.0,16.0,136.0,77.0,1.0
2016-08-08,5.0,31.0,156.0,88.0,1.0
2016-08-09,5.0,27.0,129.0,84.0,3.0
2016-08-10,5.0,30.0,119.0,77.0,4.0
2016-08-11,5.0,40.0,129.0,74.0,3.0
2016-08-12,5.0,35.0,77.0,70.0,3.0
2016-08-13,5.0,26.0,136.0,70.0,4.0
2016-08-14,6.0,35.0,172.0,69.0,3.0
2016-08-15,8.0,45.0,112.0,69.0,9.0
2016-08-16,8.0,50.0,97.0,67.0,7.0
2016-08-17,9.0,53.0,115.0,72.0,9.0
2016-08-18,9.0,41.0,84.0,70.0,13.0
2016-08-19,6.0,36.0,100.0,77.0,0.0
2016-08-20,6.0,25.0,51.0,75.0,3.0
2016-08-21,6.0,26.0,77.0,73.0,7.0
2016-08-22,7.0,34.0,58.0,80.0,4.0
2016-08-23,8.0,42.0,122.0,78.0,3.0
2016-08-24,8.0,36.0,129.0,80.0,3.0
2016-08-25,7.0,30.0,140.0,83.0,1.0
2016-08-26,5.0,19.0,97.0,84.0,0.0
2016-08-27,5.0,24.0,108.0,83.0,1.0
2016-08-28,6.0,22.0,126.0,80.0,4.0
2016-08-29,9.0,45.0,161.0,86.0,3.0
2016-08-30,8.0,42.0,187.0,86.0,3.0
2016-08-31,7.0,40.0,151.0,83.0,6.0
2016-09-01,9.0,35.0,80.0,76.0,1.0
2016-09-02,5.0,25.0,84.0,81.0,1.0
2016-09-03,3.0,14.0,87.0,71.0,3.0
2016-09-04,3.0,17.0,49.0,68.0,1.0
2016-09-05,5.0,18.0,67.0,73.0,1.0
2016-09-06,7.0,34.0,93.0,74.0,1.0
2016-09-07,7.0,38.0,129.0,82.0,1.0
2016-09-08,5.0,33.0,97.0,83.0,3.0
2016-09-09,5.0,38.0,87.0,82.0,1.0
